time,latitude,longitude,depth,mag,place
2015-04-11T13:04:18.407Z,41.8447,-119.6332,8.5996,2.13,"73km SE of Lakeview, Oregon"
2015-04-11T17:51:51.800Z,36.0243333,-120.5878333,5.41,2.76,"24km WSW of Coalinga, California"
2015-04-12T03:44:00.020Z,41.8452,-119.6256,9.2093,2.37,"69km SE of Lakeview, Oregon"
2015-04-12T08:57:43.290Z,34.6756667,-116.2921667,1.389,2.1,"13km WSW of Ludlow, CA"
2015-04-12T09:24:21.060Z,34.6751667,-116.2971667,2.759,2.35,"14km WSW of Ludlow, CA"
2015-04-12T09:24:36.170Z,32.9695,-115.8901667,9.269,2.58,"26km WSW of Westmorland, CA"
2015-04-12T11:43:58.100Z,40.2445,-124.1676667,12.28,2.07,"28km S of Rio Dell, California"
2015-04-12T13:45:55.610Z,33.9273333,-116.0285,4.109,2.08,"24km S of Twentynine Palms, CA"
2015-04-12T20:52:22.050Z,41.3496,-116.3716,3.9612,2.64,"70km SSW of Owyhee, Nevada"
2015-04-12T20:56:46.560Z,40.2875,-121.9918333,10.77,2.32,"24km ENE of Red Bluff, California"
2015-04-12T22:58:03.988Z,41.8665,-119.6289,9.5284,2.07,"70km ESE of Lakeview, Oregon"
2015-04-12T23:35:46.730Z,33.9975,-118.3565,11.419,2.65,"1km WNW of View Park-Windsor Hills, CA"
2015-04-13T01:30:57.770Z,35.9333333,-120.4878333,5.76,2.29,"25km SSW of Coalinga, California"
2015-04-13T01:54:23.530Z,36.0981667,-117.7653333,6.44,2.34,"18km ENE of Coso Junction, CA"
2015-04-13T04:17:41.040Z,33.9981667,-118.3601667,11.901,3.32,"1km WNW of View Park-Windsor Hills, CA"
2015-04-13T06:50:23.660Z,34.1358333,-116.8391667,9.093,2.68,"14km SSE of Big Bear Lake, CA"
2015-04-13T09:50:34.383Z,38.0203,-118.1219,7.4756,2.37,"71km SE of Hawthorne, Nevada"
2015-04-13T12:18:08.220Z,37.3575,-119.9946667,22.58,2.23,"14km S of Mariposa, California"
2015-04-13T16:59:55.220Z,35.8585,-120.4028333,5.33,2.04,"22km N of Shandon, California"
2015-04-13T21:42:18.660Z,41.1951,-117.2788,0,2.6,Nevada
2015-04-14T07:51:07.320Z,32.9498333,-116.3376667,8.435,2.01,"23km NE of Pine Valley, CA"
2015-04-14T13:02:02.120Z,39.4385,-123.1015,0.08,2.26,"21km NNE of Redwood Valley, California"
2015-04-14T16:33:24.980Z,34.2641667,-117.543,10.336,2.44,"4km W of Lytle Creek, CA"
2015-04-14T18:32:30.500Z,38.0345,-122.2028333,9.77,2.67,"2km SSE of Crockett, California"
2015-04-15T00:22:11.028Z,38.7374,-119.1698,10.5756,2.43,"15km ESE of Smith, Nevada"
2015-04-15T07:43:15.120Z,40.2905,-124.4565,19.57,2.59,"35km SSW of Ferndale, California"
2015-04-15T09:46:44.490Z,41.0101667,-123.7401667,25.4,2.26,"12km NW of Willow Creek, California"
2015-04-15T22:49:30.750Z,41.2195,-117.1431,0,2.4,Nevada
2015-04-15T22:59:34.668Z,38.6754,-117.2135,6,2.06,"65km ESE of Gabbs, Nevada"
2015-04-16T03:59:58.490Z,34.3348333,-118.4566667,8.249,3.08,"6km NNW of Pacoima, CA"
2015-04-16T05:32:27.130Z,33.16,-115.647,1.068,2.53,"13km WNW of Calipatria, CA"
2015-04-16T06:08:14.370Z,40.4861667,-124.198,21.83,2.04,"7km W of Rio Dell, California"
2015-04-16T08:11:55.000Z,37.2673333,-121.9928333,6.86,2.35,"2km E of Saratoga, California"
2015-04-16T10:54:05.310Z,38.554,-119.5076667,5.43,2.2,"29km SSW of Smith Valley, Nevada"
2015-04-16T13:05:40.320Z,34.41,-120.1866667,-0.46,2.46,"21km SSW of Solvang, CA"
2015-04-16T14:53:34.683Z,40.4214,-116.8588,0,2.27,"25km SSE of Battle Mountain, Nevada"
2015-04-16T20:46:33.101Z,41.8636,-119.6561,8.8804,2.67,"67km ESE of Lakeview, Oregon"
2015-04-16T21:22:05.360Z,40.4695,-121.5208333,5.17,2.04,"30km NW of Chester, California"
2015-04-16T21:22:15.730Z,40.467,-121.5093333,3.83,2.22,"29km NW of Chester, California"
2015-04-16T23:41:20.370Z,40.288,-121.9911667,9.3,2.04,"24km ENE of Red Bluff, California"
2015-04-17T08:16:26.470Z,39.6891667,-123.589,7.98,2.15,"9km W of Laytonville, California"
2015-04-17T16:24:50.390Z,40.2926667,-121.544,6.71,2.09,"26km W of Chester, California"
2015-04-17T20:36:48.807Z,41.3371,-116.4414,11.1452,2.34,"73km SSW of Owyhee, Nevada"
2015-04-18T03:12:11.800Z,40.1753333,-121.0618333,6.69,2.28,"10km WNW of Greenville, California"
2015-04-18T15:28:34.860Z,38.7905,-122.7465,2.79,2.06,"1km NNE of The Geysers, California"
2015-04-18T17:45:06.210Z,41.8532,-119.6445,8.3676,2.66,"69km ESE of Lakeview, Oregon"
2015-04-18T18:22:35.120Z,36.0498333,-120.6165,7.47,2.41,"25km WSW of Coalinga, California"
2015-04-18T20:15:39.010Z,32.6208333,-115.7525,8.373,2.41,"16km WNW of Progreso, B.C., MX"
2015-04-19T00:50:19.230Z,41.8561,-119.6488,8.5238,2.55,"68km ESE of Lakeview, Oregon"
2015-04-19T02:05:50.210Z,37.2565,-119.4275,35.45,2.21,"20km NNE of Auberry, California"
2015-04-19T03:18:37.840Z,38.0375,-118.8131667,6.45,2.43,"43km ESE of Bridgeport, California"
2015-04-19T04:14:49.450Z,38.8105,-122.8128333,2.88,2.12,"6km NW of The Geysers, California"
2015-04-19T04:24:04.440Z,37.8588333,-121.779,20.05,2.04,"8km SSW of Brentwood, California"
2015-04-19T04:35:45.650Z,34.0161667,-116.4375,0.006,3.15,"8km NE of Desert Hot Springs, CA"
2015-04-19T05:44:19.740Z,38.7831667,-122.743,1.65,2.6,"1km ENE of The Geysers, California"
2015-04-19T08:10:19.770Z,41.1275,-122.133,12.44,2.06,"14km SE of Dunsmuir, California"
2015-04-19T12:33:28.780Z,40.0013333,-122.8926667,5.56,2.05,"38km NE of Covelo, California"
2015-04-19T14:13:37.290Z,38.8455,-122.8156667,1.39,2.66,"8km WNW of Cobb, California"
2015-04-19T17:20:12.600Z,36.4668333,-121.0403333,5.49,2.76,"24km NE of Greenfield, California"
2015-04-19T21:28:27.710Z,35.5746667,-120.8583333,5.13,3.19,"14km WNW of Templeton, California"
2015-04-19T23:54:12.748Z,41.8498,-119.6484,8.8586,2.04,"72km SE of Lakeview, Oregon"
2015-04-20T00:11:51.440Z,34.297,-116.4576667,10.127,2.36,"20km N of Yucca Valley, CA"
2015-04-20T00:25:30.710Z,37.04,-118.3835,12.45,2.34,"16km SSW of Big Pine, California"
2015-04-20T00:51:59.280Z,35.2578333,-119.4803333,13.75,2.55,"13km N of Taft, CA"
2015-04-20T01:15:04.250Z,33.3398333,-116.9285,13.931,2.05,"6km WSW of Palomar Observatory, CA"
2015-04-20T02:31:58.610Z,34.011,-116.43,-0.184,2.27,"9km NE of Desert Hot Springs, CA"
2015-04-20T04:35:16.940Z,34.0146667,-116.4336667,0.196,2.09,"9km NE of Desert Hot Springs, CA"
2015-04-20T14:13:37.600Z,34.0108333,-116.4388333,0.456,2.13,"8km NE of Desert Hot Springs, CA"
2015-04-20T15:06:53.020Z,35.2546667,-119.4783333,13.703,2.25,"13km N of Taft, CA"
2015-04-20T16:58:22.600Z,36.6451667,-121.2718333,9.53,2.22,"20km SSE of Ridgemark, California"
2015-04-20T19:25:59.550Z,33.463,-116.6055,11.113,2.57,"12km SSE of Anza, CA"
2015-04-20T21:15:32.810Z,35.2526667,-119.4836667,12.293,2.12,"12km NNW of Taft, CA"
2015-04-21T04:50:46.050Z,40.5323333,-123.892,25.16,2.45,"17km E of Hydesville, California"
2015-04-21T08:50:23.970Z,37.8688333,-121.7793333,19.5,2.14,"7km SW of Brentwood, California"
2015-04-21T12:33:42.800Z,39.1495,-123.516,3.76,2.08,"20km NW of Boonville, California"
2015-04-21T16:34:41.530Z,38.8205,-122.8105,3.69,2.68,"6km NW of The Geysers, California"
2015-04-21T20:12:37.130Z,38.249,-119.3896667,1.79,2.07,"13km W of Bridgeport, California"
2015-04-21T21:14:25.340Z,38.7438333,-122.7026667,1.93,2.68,"5km SE of The Geysers, California"
2015-04-21T21:54:19.450Z,38.2435,-119.3878333,7.99,2.11,"13km W of Bridgeport, California"
2015-04-21T23:41:53.270Z,33.495,-116.5746667,12.379,2.31,"11km SE of Anza, CA"
2015-04-22T01:13:56.960Z,38.2473333,-119.388,7.14,2.28,"13km W of Bridgeport, California"
2015-04-22T02:53:52.770Z,38.2415,-119.3866667,9.59,2.22,"13km W of Bridgeport, California"
2015-04-22T02:57:54.980Z,38.2443333,-119.3791667,3.35,2.07,"13km W of Bridgeport, California"
2015-04-22T06:35:50.340Z,38.2481667,-119.3903333,2.38,2.02,"13km W of Bridgeport, California"
2015-04-22T06:53:43.300Z,40.1746667,-121.0533333,6.26,2.19,"9km WNW of Greenville, California"
2015-04-22T08:32:06.900Z,37.3956667,-118.4983333,15.29,2.27,"5km NW of West Bishop, California"
2015-04-22T10:27:50.680Z,39.8171667,-123.4898333,9.9,2.05,"14km N of Laytonville, California"
2015-04-22T12:48:20.140Z,37.403,-118.5088333,12.99,2.02,"6km NW of West Bishop, California"
2015-04-22T13:19:55.370Z,37.3931667,-118.4971667,15.81,2.33,"5km NW of West Bishop, California"
2015-04-22T13:23:43.160Z,37.399,-118.5048333,14.43,2.37,"6km NW of West Bishop, California"
2015-04-22T13:35:24.263Z,41.1802,-116.2214,1.0926,3,"52km N of Carlin, Nevada"
2015-04-22T16:35:04.299Z,35.7841,-116.9358,12.2998,2.61,"42km E of Searles Valley, California"
2015-04-22T23:31:41.051Z,41.3021,-116.5488,15.8394,2.84,"75km NNW of Carlin, Nevada"
2015-04-23T00:29:57.860Z,36.1803333,-117.8941667,-0.311,2.18,"15km SE of Olancha, CA"
2015-04-23T01:03:04.240Z,36.1816667,-117.8916667,-0.451,2.33,"15km SE of Olancha, CA"
2015-04-23T01:20:02.340Z,37.401,-118.5021667,15.06,2.27,"6km NW of West Bishop, California"
2015-04-23T04:12:23.210Z,38.8038333,-122.7756667,1.27,2.25,"3km NNW of The Geysers, California"
2015-04-23T04:13:54.170Z,38.8035,-122.7733333,1.61,2.79,"3km NNW of The Geysers, California"
2015-04-23T04:25:34.530Z,38.803,-122.7703333,0.79,2.33,"3km NNW of The Geysers, California"
2015-04-23T06:28:20.689Z,38.9148,-116.1041,0,2.37,"57km WNW of Currant, Nevada"
2015-04-23T11:03:45.930Z,36.3956667,-120.9735,5.28,2.04,"24km NE of King City, California"
2015-04-23T14:30:41.043Z,40.7007,-116.466,0,2.12,"30km W of Carlin, Nevada"
2015-04-23T14:54:10.250Z,32.8851667,-116.2551667,6.28,2.43,"27km ENE of Pine Valley, CA"
2015-04-23T15:10:05.360Z,36.0168333,-117.7296667,1.55,2.11,"18km ENE of Little Lake, CA"
2015-04-23T19:04:55.440Z,37.4731667,-118.7826667,7.12,2.14,"25km SE of Mammoth Lakes, California"
2015-04-24T01:56:35.740Z,34.8796667,-118.8345,1.73,2.56,"5km NNE of Lebec, CA"
2015-04-24T10:21:48.930Z,36.5511667,-121.1438333,7.19,2.39,"21km NE of Soledad, California"
2015-04-24T15:01:25.390Z,35.1658333,-117.5531667,3.09,2.38,"20km NNE of Boron, CA"
2015-04-24T16:12:49.310Z,37.0188333,-121.4745,7.65,2.58,"8km E of Gilroy, California"
2015-04-24T19:01:01.440Z,36.2016667,-118.2026667,6.96,2.26,"20km WSW of Olancha, CA"
2015-04-25T10:33:14.050Z,33.286,-116.765,12.76,2.17,"5km N of Lake Henshaw, CA"
2015-04-25T11:18:05.480Z,35.8581667,-116.6428333,0.9,2.62,"36km WSW of Shoshone, CA"
2015-04-25T15:13:23.500Z,33.0926667,-116.051,9.06,2.71,"9km SE of Ocotillo Wells, CA"
2015-04-25T15:16:07.790Z,33.0971667,-116.0495,7.98,2.23,"9km SE of Ocotillo Wells, CA"
2015-04-25T15:56:32.530Z,38.7846667,-122.7218333,2.08,2.59,"3km ENE of The Geysers, California"
2015-04-25T16:05:17.880Z,38.7861667,-122.72,2.43,3.28,"3km S of Cobb, California"
2015-04-25T16:05:55.650Z,38.7895,-122.7246667,1.71,2.24,"3km S of Cobb, California"
2015-04-25T16:42:24.460Z,35.0915,-119.1371667,19.58,2.28,"24km E of Maricopa, CA"
2015-04-25T21:25:49.800Z,38.824,-122.8265,2.97,2.57,"7km NW of The Geysers, California"
2015-04-26T02:42:59.870Z,35.6596667,-118.469,8.98,2.15,"5km N of Lake Isabella, CA"
2015-04-26T02:52:56.620Z,37.9416667,-122.1158333,10.14,2.27,"4km W of Pleasant Hill, California"
2015-04-26T21:30:57.380Z,40.1716667,-121.0586667,5.74,2.37,"9km WNW of Greenville, California"
2015-04-27T02:57:24.418Z,38.0416,-118.8156,6.6938,2.26,"43km ESE of Bridgeport, California"
2015-04-27T05:31:11.680Z,36.825,-121.5491667,4.12,2.48,"2km SSW of San Juan Bautista, California"
2015-04-27T08:48:06.800Z,35.7033333,-121.0548333,9.84,3.05,"13km ENE of San Simeon, California"
2015-04-27T09:40:29.560Z,35.2658333,-118.578,9.91,2.29,"19km NW of Tehachapi, CA"
2015-04-27T13:49:18.210Z,34.9921667,-116.9383333,5.9,2.57,"13km NE of Barstow, CA"
2015-04-27T21:59:57.010Z,32.6061667,-115.7393333,4.02,2.09,"15km WNW of Progreso, B.C., MX"
2015-04-27T22:24:52.320Z,37.5223333,-118.8288333,8.48,2.12,"18km SE of Mammoth Lakes, California"
2015-04-27T23:17:53.980Z,33.7205,-118.2708333,5.51,2.05,"3km SE of San Pedro, CA"
2015-04-27T23:48:11.710Z,38.0423333,-118.8151667,7.03,2.74,"43km ESE of Bridgeport, California"
2015-04-28T00:42:58.860Z,34.4583333,-120.6346667,2.46,2.22,"26km SW of Lompoc, CA"
2015-04-28T00:53:03.380Z,39.2703333,-122.7556667,12.85,3.23,"17km NE of Upper Lake, California"
2015-04-28T02:18:04.010Z,41.02,-123.4348333,34.33,2.01,"18km ENE of Willow Creek, California"
2015-04-28T06:14:06.103Z,38.3643,-118.3093,12.2333,2.53,"32km ESE of Hawthorne, Nevada"
2015-04-28T08:29:31.170Z,39.499,-122.9456667,11.91,2.61,"34km NE of Redwood Valley, California"
2015-04-28T08:30:50.510Z,39.499,-122.9468333,11.77,2.18,"34km NE of Redwood Valley, California"
2015-04-28T14:02:21.610Z,39.4993333,-122.9483333,11.74,2.79,"34km NE of Redwood Valley, California"
2015-04-28T15:19:08.870Z,39.5011667,-122.9486667,12.46,3.1,"34km NE of Redwood Valley, California"
2015-04-28T15:21:02.610Z,39.4963333,-122.9478333,11.15,2.23,"33km NE of Redwood Valley, California"
2015-04-28T21:07:42.830Z,40.8921,-116.3973,0,2.3,Nevada
2015-04-28T22:48:11.630Z,36.7715,-121.3201667,6.49,2.01,"6km SE of Ridgemark, California"
2015-04-29T00:39:09.990Z,35.2503333,-119.487,16.2,2.34,"12km NNW of Taft, CA"
2015-04-29T06:08:25.680Z,37.5295,-118.6823333,8.17,2.91,"27km NW of West Bishop, California"
2015-04-29T07:53:53.100Z,37.0501667,-118.2631667,7.75,2.09,"12km S of Big Pine, California"
2015-04-29T09:36:56.740Z,37.0578333,-118.269,6.76,3.49,"12km S of Big Pine, California"
2015-04-29T10:15:41.470Z,38.0421667,-118.8173333,5.77,2,"43km ESE of Bridgeport, California"
2015-04-29T10:56:08.740Z,32.9501667,-116.3401667,8.21,2.1,"23km NE of Pine Valley, CA"
2015-04-29T10:57:52.000Z,36.0388333,-117.6065,1.179,2.18,"29km ENE of Little Lake, CA"
2015-04-29T11:43:29.800Z,35.6701667,-117.527,6.1,2.02,"14km ENE of Ridgecrest, CA"
2015-04-29T13:42:54.640Z,37.0593333,-118.2763333,6.26,2.89,"13km S of Big Pine, California"
2015-04-29T14:30:06.336Z,39.9884,-117.8627,0,2.1,"56km ESE of Lovelock, Nevada"
2015-04-29T18:37:14.980Z,39.3165,-123.2183333,6.55,2.11,"6km N of Redwood Valley, California"
2015-04-29T19:09:45.930Z,37.0533333,-118.2688333,7.04,2.96,"12km S of Big Pine, California"
2015-04-30T01:08:51.420Z,33.7931667,-116.0551667,7.84,2.23,"17km NE of Coachella, CA"
2015-04-30T14:01:16.000Z,33.8515,-118.2501667,12.73,3.41,"4km NE of Carson, CA"
2015-04-30T18:43:27.170Z,35.1616667,-117.0946667,3.25,2.47,"30km NNW of Barstow, CA"
2015-04-30T19:35:28.530Z,36.5768333,-121.173,2.62,2.57,"21km NE of Soledad, California"
2015-04-30T21:55:53.200Z,36.5786667,-121.1755,2.56,2.86,"21km NE of Soledad, California"
2015-05-01T00:42:14.480Z,37.806,-122.6623333,5,2.42,"11km S of Bolinas, California"
2015-05-01T00:46:27.900Z,37.8101667,-122.6498333,5.81,2.25,"11km SSE of Bolinas, California"
2015-05-01T15:16:26.170Z,36.0205,-117.771,1.63,2.41,"15km NE of Little Lake, CA"
2015-05-01T23:40:56.630Z,36.0215,-117.7743333,1.76,2.27,"15km NE of Little Lake, CA"
2015-05-02T11:13:28.000Z,36.0056667,-117.718,1.96,2.5,"19km ENE of Little Lake, CA"
2015-05-02T14:44:03.920Z,36.6845,-121.3131667,4.3,2.15,"14km SSE of Ridgemark, California"
2015-05-03T11:07:18.080Z,33.9936667,-118.3613333,11.11,3.8,"1km W of View Park-Windsor Hills, CA"
2015-05-03T12:17:52.110Z,36.7796667,-121.4866667,4.39,2.74,"8km SSE of San Juan Bautista, California"
2015-05-03T14:56:15.280Z,38.4438,-118.7299,4.796,3.45,"12km SW of Hawthorne, Nevada"
2015-05-03T19:51:57.290Z,33.9916667,-118.3541667,9.55,2.07,"1km SW of View Park-Windsor Hills, CA"
2015-05-03T22:01:42.950Z,37.9698333,-122.0368333,13.42,2.4,"1km SSW of Concord, California"
2015-05-03T22:13:19.500Z,37.9665,-122.0436667,13.14,3.64,"2km SW of Concord, California"
2015-05-03T22:14:15.410Z,37.9625,-122.0428333,12.54,2.89,"2km SSW of Concord, California"
2015-05-03T22:28:15.070Z,37.9651667,-122.0363333,13.05,2.05,"1km SSW of Concord, California"
2015-05-04T01:11:27.550Z,38.8076667,-122.8236667,1.73,2.62,"6km WNW of The Geysers, California"
2015-05-04T01:54:00.700Z,37.9638333,-122.036,12.82,2.27,"1km SSW of Concord, California"
2015-05-04T04:10:17.830Z,34.0033333,-116.4395,1.64,2.13,"7km NE of Desert Hot Springs, CA"
2015-05-04T04:43:56.930Z,34.0058333,-116.4373333,2.33,2.74,"8km NE of Desert Hot Springs, CA"
2015-05-04T04:44:30.970Z,34.0026667,-116.4376667,2.07,2.31,"8km NE of Desert Hot Springs, CA"
2015-05-04T04:45:38.190Z,34.0056667,-116.4368333,2.32,2.05,"8km NE of Desert Hot Springs, CA"
2015-05-04T10:29:27.070Z,38.0811667,-118.8406667,8.78,2.68,"37km ESE of Bridgeport, California"
2015-05-04T11:46:39.210Z,35.2663333,-120.5698333,4.58,2.19,"8km ESE of San Luis Obispo, California"
2015-05-04T11:56:42.373Z,39.0869,-115.6756,0,3.67,"42km NNW of Currant, Nevada"
2015-05-04T12:12:06.180Z,38.0411667,-118.816,7.92,2,"42km SE of Bridgeport, California"
2015-05-04T16:19:30.989Z,39.0784,-115.7039,0,3.18,"42km NNW of Currant, Nevada"
2015-05-04T16:26:05.981Z,39.0596,-115.6398,0,2.74,"38km NNW of Currant, Nevada"
2015-05-04T17:54:40.060Z,35.705,-121.0971667,8.28,2.17,"10km NE of San Simeon, California"
2015-05-04T21:50:26.018Z,38.9436,-116.0729,0,2.03,"56km WNW of Currant, Nevada"
2015-05-05T00:13:15.760Z,38.0395,-118.8155,6.71,2.13,"43km ESE of Bridgeport, California"
2015-05-05T00:26:46.570Z,36.0411667,-117.6086667,1.509,2.6,"29km ENE of Little Lake, CA"
2015-05-05T01:52:59.200Z,37.968,-122.0326667,13.33,2.73,"1km S of Concord, California"
2015-05-05T05:43:49.690Z,34.003,-116.4398333,2.08,2.14,"7km NE of Desert Hot Springs, CA"
2015-05-05T10:55:31.420Z,37.658,-121.866,14.69,2.23,"0km ESE of Pleasanton, California"
2015-05-05T13:47:26.940Z,40.0385,-122.6885,11.28,2.33,"24km W of Rancho Tehama Reserve, California"
2015-05-05T14:03:56.765Z,39.083,-115.6669,0,3.4,"41km NNW of Currant, Nevada"
2015-05-05T15:23:08.810Z,36.7343333,-121.409,6.69,2.07,"9km SSW of Ridgemark, California"
2015-05-05T19:01:49.290Z,38.04,-118.8161667,6.79,2.45,"43km ESE of Bridgeport, California"
2015-05-05T20:19:57.389Z,41.8832,-119.6223,8.9367,2.01,"72km ESE of Lakeview, Oregon"
2015-05-05T21:32:03.560Z,38.0378333,-118.8198333,7.06,2.07,"43km SE of Bridgeport, California"
2015-05-06T03:30:24.890Z,38.0408333,-118.8141667,7.39,2.06,"43km ESE of Bridgeport, California"
2015-05-06T07:39:46.970Z,33.8128333,-116.9795,14.86,3.72,"4km NNW of San Jacinto, CA"
2015-05-06T09:19:31.630Z,33.812,-116.9816667,14.85,2.66,"4km NW of San Jacinto, CA"
2015-05-06T14:01:47.420Z,37.958,-122.0505,13.91,3.03,"1km NE of Pleasant Hill, California"
2015-05-06T14:32:04.070Z,37.9661667,-122.0433333,12.12,3.51,"1km NNE of Pleasant Hill, California"
2015-05-06T14:35:12.840Z,37.9646667,-122.0521667,13.7,2.63,"2km SW of Concord, California"
2015-05-06T16:11:01.480Z,33.812,-117.6351667,5.98,3.07,"9km SW of Corona, CA"
2015-05-06T16:33:22.420Z,38.8181667,-122.8035,3.76,2.34,"6km NW of The Geysers, California"
2015-05-06T17:00:00.120Z,36.0435,-117.6086667,1.189,2.18,"29km ENE of Little Lake, CA"
2015-05-06T18:17:54.570Z,36.565,-121.1586667,3.28,2.09,"21km NE of Soledad, California"
2015-05-06T18:30:46.540Z,40.6105,-122.4275,22.6,3.23,"4km NW of Redding, California"
2015-05-06T18:40:37.180Z,38.0811667,-118.8455,8.15,2.1,"38km ESE of Bridgeport, California"
2015-05-06T19:49:32.520Z,40.1423333,-123.8231667,22.42,2.73,"2km N of Redway, California"
2015-05-06T20:37:19.100Z,40.1418333,-123.8241667,22.9,2.75,"2km N of Redway, California"
2015-05-06T22:49:58.076Z,41.8858,-119.6292,10.1044,2.94,"68km ESE of Lakeview, Oregon"
2015-05-06T22:58:04.330Z,33.9323333,-116.0323333,3.48,2,"23km S of Twentynine Palms, CA"
2015-05-06T23:16:29.910Z,36.0396667,-117.608,1.979,2.03,"29km ENE of Little Lake, CA"
2015-05-07T07:05:30.320Z,40.142,-123.8226667,23.04,2.03,"2km N of Redway, California"
2015-05-07T07:23:16.734Z,41.8577,-119.6368,4.7077,2.9,"69km ESE of Lakeview, Oregon"
2015-05-07T07:38:45.307Z,41.8693,-119.6306,7.8909,2.19,"71km SE of Lakeview, Oregon"
2015-05-07T07:53:32.280Z,37.4755,-118.6511667,7.41,2.57,"21km NW of West Bishop, California"
2015-05-07T13:56:18.300Z,40.1671667,-121.0681667,6.4,2.9,"10km WNW of Greenville, California"
2015-05-07T21:23:48.790Z,38.0398333,-118.8128333,7.27,2.29,"43km ESE of Bridgeport, California"
2015-05-07T21:50:31.192Z,41.3027,-117.3522,0.97,2.31,"48km NE of Winnemucca, Nevada"
2015-05-07T23:05:12.510Z,36.0433333,-117.6051667,1.309,2.32,"30km ENE of Little Lake, CA"
2015-05-08T01:53:17.080Z,38.7836667,-122.768,2.3,2,"1km NW of The Geysers, California"
2015-05-08T03:58:05.730Z,38.0411667,-118.8168333,7.13,2.5,"43km ESE of Bridgeport, California"
2015-05-08T13:14:08.770Z,33.9333333,-116.0331667,3.69,2.35,"23km S of Twentynine Palms, CA"
2015-05-08T13:44:16.230Z,34.0086667,-116.4398333,1.93,2.06,"8km NE of Desert Hot Springs, CA"
2015-05-08T16:22:15.850Z,38.7041664,-122.0533371,4.68,2.01,"3km WNW of Esparto, California"
2015-05-08T20:39:35.920Z,40.3626667,-124.2106667,28.48,2.46,"17km SSW of Rio Dell, California"
2015-05-08T21:15:55.380Z,38.0405,-118.817,7.15,2.03,"43km ESE of Bridgeport, California"
2015-05-09T06:18:32.630Z,36.0415,-117.6086667,1.449,2.65,"29km ENE of Little Lake, CA"
2015-05-09T06:38:57.480Z,36.0413333,-117.6088333,1.559,2.07,"29km ENE of Little Lake, CA"
2015-05-09T13:05:16.833Z,41.7834,-119.7645,4.8365,2.25,"64km SE of Lakeview, Oregon"
2015-05-09T14:50:41.880Z,41.0088333,-124.2896667,18.99,2.06,"16km WSW of Westhaven-Moonstone, California"
2015-05-09T16:45:17.820Z,38.0398333,-118.8175,6.75,2.1,"43km ESE of Bridgeport, California"
2015-05-09T17:07:12.110Z,39.2618333,-123.221,2.33,2.99,"1km WSW of Redwood Valley, California"
2015-05-09T19:51:47.560Z,34.0255,-116.436,2.12,2.28,"9km NE of Desert Hot Springs, CA"
2015-05-09T20:28:53.500Z,38.0818333,-118.836,8.34,2.02,"39km ESE of Bridgeport, California"
2015-05-09T21:41:16.830Z,38.037,-118.8143333,7.38,2.76,"43km ESE of Bridgeport, California"
2015-05-09T22:14:12.580Z,38.8226667,-122.8,3.49,2.04,"6km W of Cobb, California"
2015-05-10T02:45:24.145Z,41.8859,-119.6442,10.3145,2.28,"71km ESE of Lakeview, Oregon"
2015-05-10T08:20:38.620Z,38.5531667,-119.5088333,5.4,2.17,"29km SSW of Smith Valley, Nevada"
2015-05-10T11:33:25.228Z,38.3364,-118.1616,11.5023,2,"45km ESE of Hawthorne, Nevada"
2015-05-10T15:40:14.750Z,36.6763333,-120.655,0.02,2.49,"25km WSW of Mendota, California"
2015-05-10T15:42:58.860Z,35.0286667,-119.0738333,1.27,3.82,"16km NW of Grapevine, CA"
2015-05-10T22:04:02.400Z,37.6495,-118.817,4.04,2.15,"13km E of Mammoth Lakes, California"
2015-05-10T23:09:36.850Z,37.6508333,-118.817,3.99,2.57,"13km E of Mammoth Lakes, California"
2015-05-11T02:03:26.540Z,38.8053333,-122.7901667,1.7,2.69,"4km NW of The Geysers, California"
2015-05-11T06:48:21.600Z,34.3141667,-117.4721667,11.36,2,"7km NNE of Lytle Creek, CA"
2015-05-11T11:37:45.630Z,35.8375,-119.8096667,6.11,2.36,"23km SE of Kettleman City, California"
2015-05-11T12:41:00.260Z,38.7791667,-122.7105,3.04,2.02,"3km E of The Geysers, California"
2015-05-11T14:10:27.090Z,40.358,-124.1311667,29.92,2.47,"15km S of Rio Dell, California"
2015-05-11T14:51:22.630Z,40.36,-124.139,31.26,2,"15km S of Rio Dell, California"
2015-05-11T19:33:59.450Z,37.356,-121.7166667,8.85,2.17,"9km E of Alum Rock, California"
2015-05-11T20:16:19.450Z,33.056,-116.0363333,9.74,2.37,"13km SE of Ocotillo Wells, CA"
2015-05-12T13:05:20.750Z,38.0846667,-118.8375,13.71,2.66,"39km ESE of Bridgeport, California"
2015-05-12T13:39:01.964Z,41.8807,-119.6227,7.7964,2.35,"73km SE of Lakeview, Oregon"
2015-05-13T02:14:46.330Z,36.7643333,-121.3565,9.7,2.62,"5km S of Ridgemark, California"
2015-05-13T03:55:49.300Z,36.6668333,-120.8696667,0.26,2.54,"38km SSW of South Dos Palos, California"
2015-05-13T06:02:25.930Z,33.1631667,-115.6403333,2.857,2.77,"12km WNW of Calipatria, CA"
2015-05-13T16:02:58.020Z,40.3076667,-124.4196667,10.48,2.06,"32km SSW of Ferndale, California"
2015-05-13T19:29:04.600Z,37.651,-118.8185,4.09,2.21,"10km E of Mammoth Lakes, California"
